customer_id,ad_soyad,yas,cinsiyet,sehir,egitim,meslek_durumu,aylik_gelir_tl,medeni_durum,musteri_kkb_skoru,kayit_tarihi
C01198,Nevgin Mihriye Şafak,47,Erkek,Bursa,İlkokul,Serbest Meslek,56198.06,Bekar,1130,2022-05-11
C01199,Aypar Şerafeddin İnönü Akgündüz,55,Erkek,Ankara,Lisans,Serbest Meslek,33386.22,Evli,1256,2017-05-15
C01200,Abdülhadi Şevket Yaman,52,Erkek,Ankara,Lise,Emekli,23185.1,Bekar,1403,2021-02-19
C01201,Okt. Hıfzullah Akçay,30,Erkek,İstanbul,Lise,İşsiz,14420.42,Evli,1612,2023-08-24
C01202,Yrd. Doç. Kezban Büşranur Arsoy Alemdar,40,Kadın,İstanbul,Lise,Emekli,28337.99,Dul,1262,2023-09-28
C01203,Gülbiye Demir,30,Kadın,İstanbul,Ön Lisans,Ücretli Çalışan,32431.75,Dul,1162,2023-04-03
C01204,Pürçek Ertaş Aslan,35,Erkek,Mersin,Lisans,İşveren,20237.9,Boşanmış,1527,2022-06-18
C01205,Susam Sezgin Seven,37,Erkek,İzmir,Ön Lisans,Ücretli Çalışan,23816.14,Dul,1673,2020-05-05
C01206,Dr. Bekbay Sezer,48,Erkek,İstanbul,Ön Lisans,Ücretli Çalışan,12789.61,Boşanmış,1308,2021-11-19
C01207,Şavki Bozerk Sakarya,54,Erkek,İstanbul,Lisans,Ücretli Çalışan,29809.76,Dul,1156,2022-08-02
C01208,Yrd. Doç. Süner Özyurt Tarhan,44,Kadın,Eskişehir,Lisans,Ücretli Çalışan,8182.87,Bekar,1391,2018-04-05
C01209,Uz. Şerman Nurmelek Öcalan Ergül,62,Kadın,Mersin,Ön Lisans,Ücretli Çalışan,13009.67,Evli,1171,2016-06-07
C01210,Utkucan Akgündüz,49,Erkek,Kayseri,Lisans,Serbest Meslek,9954.1,Boşanmış,1221,2021-05-17
C01211,Nurcan Çamurcuoğlu,47,Kadın,Eskişehir,Lisans,Ücretli Çalışan,14981.5,Dul,1321,2019-08-19
C01212,Dr. Rezin Dumanlı Türk,48,Erkek,Ankara,Lisans,Ücretli Çalışan,24093.46,Bekar,1566,2016-04-11
C01213,Ermutlu Şensoy,35,Erkek,İstanbul,Lise,Serbest Meslek,23541.67,Dul,1469,2015-07-05
C01214,Akyıldız Demirel,45,Erkek,Ankara,Lisans,Ücretli Çalışan,15936.71,Dul,1454,2021-12-30
C01215,Dr. Hami Rafih Fırat,28,Erkek,Samsun,Yüksek Lisans,İşveren,19618.86,Evli,1297,2017-05-14
C01216,Mengüç Tuğtaş Gül Yüksel,26,Erkek,Kayseri,Lise,Ücretli Çalışan,22390.62,Bekar,1553,2015-01-24
C01217,Okt. Nurşan Manço Karadeniz,49,Kadın,İstanbul,Ön Lisans,Ücretli Çalışan,16415.7,Dul,1602,2024-09-28
C01218,Abdülsamed Toktuğ İhsanoğlu,46,Erkek,Ankara,Lisans,Serbest Meslek,24346.62,Boşanmış,1293,2022-09-29
C01219,Arş. Gör. Şendoğan Güçlü,41,Erkek,Gaziantep,Lise,Serbest Meslek,23479.03,Evli,1501,2015-02-26
C01220,Av. Firdevis Erdoğan İnönü,18,Kadın,Antalya,Lise,Ücretli Çalışan,21423.0,Bekar,1900,2017-05-07
C01221,Okt. Hazine Şama Aslan,35,Kadın,Bursa,Ön Lisans,Ücretli Çalışan,14362.35,Evli,1473,2015-12-19
C01222,Ortak Dündaralp Durmuş,43,Erkek,İstanbul,Ön Lisans,Ücretli Çalışan,34089.03,Bekar,1185,2016-11-11
C01223,Rahiye Alemdar Yüksel,48,Erkek,Samsun,Ön Lisans,Emekli,25995.79,Dul,1424,2021-07-25
C01224,Mülâyim Dumanlı,44,Erkek,İzmir,Lisans,Ücretli Çalışan,31674.14,Bekar,1718,2018-09-29
C01225,Dr. Teybet Semine Hayrioğlu Demir,26,Erkek,Denizli,Lisans,Ücretli Çalışan,28827.1,Boşanmış,1483,2015-06-01
C01226,Doç. Alsoy Sakarya Gülen,40,Erkek,İzmir,Lisans,Ücretli Çalışan,20597.78,Dul,1462,2017-08-07
C01227,Bayan Çolpan Zülfüye Yılmaz,54,Kadın,Ankara,Lise,Serbest Meslek,19193.5,Bekar,1220,2018-01-02
C01228,Özinal Tevetoğlu,35,Erkek,Mersin,Lise,Emekli,21599.22,Boşanmış,1767,2020-01-11
C01229,Tüzenur Özay Bilir,47,Kadın,İstanbul,Lisans,Serbest Meslek,13592.31,Dul,1900,2018-11-09
C01230,Okt. Nezengül Ayşenur Alemdar Bilgin,43,Kadın,Bursa,Lisans,Ücretli Çalışan,35380.84,Dul,1462,2016-06-21
C01231,Okt. Örfiye Şamiha Güçlü Demirel,46,Erkek,Samsun,Lisans,Emekli,29078.69,Boşanmış,1764,2023-12-05
C01232,Sernur Dilsitan Sakarya İnönü,52,Kadın,Bursa,Lise,Ücretli Çalışan,29510.12,Bekar,1421,2022-06-25
C01233,Bay Hasbek Hürdoğan Karadeniz,33,Kadın,İstanbul,Lisans,Ücretli Çalışan,23148.22,Bekar,1733,2023-11-25
C01234,Züheyla Yalın Arsoy,37,Erkek,Ankara,Lise,Ücretli Çalışan,32187.3,Bekar,1863,2015-03-16
C01235,Alanalp Burakhan Soylu Yaman,29,Erkek,Ankara,Lise,Ücretli Çalışan,13675.83,Bekar,1344,2024-01-18
C01236,Dr. Hürüyet Şerman Akar,43,Erkek,İstanbul,Lise,Ücretli Çalışan,15739.75,Evli,1838,2020-06-15
C01237,Baykan İhsanoğlu,45,Erkek,Konya,Lisans,Ücretli Çalışan,20287.32,Boşanmış,1141,2025-01-19
C01238,Günebakan Ertaş Alemdar,24,Kadın,Antalya,Yüksek Lisans,Ücretli Çalışan,22616.93,Dul,886,2023-12-17
C01239,Yağızkurt Şama,52,Kadın,Denizli,Lisans,Ücretli Çalışan,18561.24,Bekar,1900,2024-03-27
C01240,Çelikkan Kıvılcım Türk İhsanoğlu,67,Kadın,İstanbul,Lise,Serbest Meslek,18367.68,Evli,1473,2025-03-20
C01241,Öncel Muratcan Ertaş Ülker,51,Erkek,Antalya,Lisans,Ücretli Çalışan,42891.45,Dul,1090,2023-03-20
C01242,Oliver Yılmaz,18,Kadın,Bursa,Lise,Emekli,15064.32,Evli,1525,2016-05-18
C01243,Saydam Mengüç Karadeniz,45,Erkek,Samsun,Lisans,İşveren,32253.99,Bekar,1200,2017-10-01
C01244,Arş. Gör. Görsev Sezer Zengin,18,Erkek,Ankara,Lisans,İşveren,29322.38,Bekar,1212,2017-12-25
C01245,Doç. Ğanim Yaman,18,Erkek,Ankara,Lisans,Ücretli Çalışan,21274.8,Evli,1618,2023-06-13
C01246,Kenter Tutkun Tevetoğlu Tevetoğlu,38,Erkek,Konya,Lise,İşveren,16219.48,Dul,1460,2019-08-21
C01247,Tuğçe Akgündüz,35,Erkek,Samsun,Lisans,Emekli,10865.84,Boşanmış,1161,2015-05-02
C01248,Rıfkıye Tevetoğlu Çamurcuoğlu,46,Kadın,Adana,Lisans,Ücretli Çalışan,23034.66,Bekar,1542,2015-12-14
C01249,Çev. Korkmazalp Hayali Arslan,28,Erkek,Denizli,Lise,Ücretli Çalışan,18367.23,Bekar,955,2019-05-30
C01250,Prof. Emiş Eriş Seven Tevetoğlu,42,Kadın,Mersin,Lise,İşveren,37910.6,Boşanmış,1131,2019-09-14
C01251,Züheyla Minibe Demirel,32,Erkek,Adana,Lise,Ücretli Çalışan,23111.79,Boşanmış,1813,2015-02-02
C01252,Denizalp Bilir,34,Kadın,Antalya,Ön Lisans,İşveren,14595.77,Evli,887,2024-12-14
C01253,Nazi Emine. Demirel,41,Erkek,Antalya,Yüksek Lisans,Ücretli Çalışan,49957.81,Dul,1569,2023-09-12
C01254,Arş. Gör. Salurbay Sezer,39,Erkek,İstanbul,Lisans,Ücretli Çalışan,23038.85,Dul,1497,2023-02-18
C01255,Divan İnönü,30,Kadın,İzmir,Lisans,Serbest Meslek,28867.62,Evli,1556,2016-01-16
C01256,Özay Süheyda Zengin Durdu,40,Erkek,İzmir,Lisans,Ücretli Çalışan,12849.82,Evli,1705,2015-04-06
C01257,Dr. Zahfer Macide Akgündüz,47,Erkek,İstanbul,Lisans,Ücretli Çalışan,15540.2,Dul,1750,2020-08-31
C01258,Prof. Alabezek Yasemen Sakarya,34,Kadın,Kayseri,Lise,Ücretli Çalışan,14018.01,Boşanmış,1190,2016-05-22
C01259,Kayagün Manço,18,Kadın,Ankara,Lisans,Ücretli Çalışan,24641.67,Bekar,962,2020-01-31
C01260,Tınal Alpin Akar,25,Kadın,Gaziantep,Doktora,Ücretli Çalışan,8000.0,Evli,1358,2018-12-05
C01261,Feryas Arslan,38,Kadın,Adana,Lisans,Ücretli Çalışan,17205.54,Evli,1239,2016-03-07
C01262,Eşim Karadeniz,25,Kadın,Gaziantep,Ön Lisans,Ücretli Çalışan,24562.26,Bekar,1362,2016-08-23
C01263,Uğurkan Özdil Arslan,43,Erkek,İstanbul,Lise,Serbest Meslek,13381.63,Evli,1425,2020-05-04
C01264,Çağdan Duran,55,Kadın,Ankara,Lisans,Ücretli Çalışan,25946.05,Dul,1396,2024-10-11
C01265,Idık Üzer Dumanlı,43,Erkek,Bursa,Doktora,Ücretli Çalışan,17884.7,Dul,1501,2023-03-17
C01266,Tanır Uluman Korutürk Durmuş,36,Kadın,İstanbul,Lise,İşsiz,18509.68,Dul,1273,2016-06-13
C01267,Doç. Topuz Seha Kısakürek,28,Kadın,Antalya,Ön Lisans,İşsiz,12617.68,Bekar,752,2023-05-16
C01268,Arş. Gör. Özdil Özpınar Sezgin,20,Erkek,Eskişehir,Lise,Ücretli Çalışan,11524.41,Dul,1339,2016-03-27
C01269,Aysuna Nurser Kısakürek,29,Erkek,İstanbul,Lise,Ücretli Çalışan,25112.64,Boşanmış,1508,2018-06-02
C01270,Prof. Mihriye Çalım Yorulmaz,18,Erkek,İstanbul,İlkokul,İşsiz,26762.02,Evli,1342,2016-08-05
C01271,Züfer Eraslan,28,Erkek,İstanbul,Yüksek Lisans,İşveren,24078.78,Boşanmış,1285,2017-06-02
C01272,Taygan Bilge,41,Erkek,İstanbul,Lisans,Ücretli Çalışan,11282.13,Bekar,931,2024-10-05
C01273,Av. Hadrey Nilcan İnönü Zengin,35,Erkek,Bursa,Lisans,Ücretli Çalışan,18851.01,Boşanmış,1400,2023-10-06
C01274,Örik Gül,25,Kadın,Konya,Lisans,Ücretli Çalışan,16648.0,Dul,1567,2023-07-17
C01275,Fuzuli Dumanlı,39,Erkek,İstanbul,Lisans,Ücretli Çalışan,21636.25,Bekar,1332,2023-12-21
C01276,Dr. Arıel Akçay,54,Erkek,Ankara,Yüksek Lisans,Serbest Meslek,11739.59,Boşanmış,1501,2021-01-24
C01277,Doç. Oğuzman Demir,54,Erkek,Adana,Lisans,Ücretli Çalışan,24745.74,Evli,1449,2022-12-06
C01278,Ayhan Şafak Aslan,33,Erkek,İzmir,Lise,Ücretli Çalışan,31768.78,Bekar,1144,2017-02-27
C01279,Elvan Aksu,28,Kadın,Samsun,Lisans,İşsiz,16665.55,Dul,1529,2020-08-20
C01280,Afife Şama,44,Kadın,Antalya,Lisans,Emekli,12892.22,Bekar,1262,2018-01-31
C01281,Doç. Fehmiye Aygönenç Manço İhsanoğlu,32,Kadın,Gaziantep,Lisans,İşveren,14481.03,Dul,1624,2015-12-13
C01282,Şahinder Yorulmaz,23,Erkek,Ankara,İlkokul,İşveren,41107.73,Bekar,1627,2018-10-24
C01283,Tanses Ümmahan Durmuş,53,Erkek,İstanbul,Lisans,Ücretli Çalışan,16182.36,Dul,1462,2017-11-19
C01284,Benice Muarra Fırat Bilgin,22,Kadın,İzmir,Lise,Ücretli Çalışan,15739.08,Evli,1543,2017-11-12
C01285,Arş. Gör. Arcan Çetin,55,Kadın,Ankara,Ön Lisans,İşveren,12109.91,Evli,1288,2015-08-30
C01286,Öğr. Sami Duran,38,Erkek,İstanbul,Lisans,Serbest Meslek,10634.88,Boşanmış,1527,2019-05-17
C01287,Büreyre Ergül Bilgin,31,Kadın,Ankara,Lise,Ücretli Çalışan,18252.81,Dul,1387,2024-04-13
C01288,Tükelalp Şama,30,Kadın,İstanbul,Lisans,Emekli,19867.29,Evli,1406,2020-07-12
C01289,Nevise Arslan,35,Erkek,Samsun,Lise,Ücretli Çalışan,14359.86,Boşanmış,1459,2020-03-18
C01290,Çağa Mansız,59,Kadın,İzmir,Ön Lisans,Serbest Meslek,21225.3,Evli,1749,2025-03-31
C01291,Arş. Gör. Akise Demir Ülker,23,Erkek,İzmir,Lisans,Emekli,21396.71,Bekar,1105,2017-10-05
C01292,Semat Hazine Akçay Şensoy,22,Kadın,Ankara,Ön Lisans,İşveren,14289.54,Bekar,1597,2024-06-28
C01293,Bay Us Günden Kısakürek,51,Kadın,Konya,Lise,Serbest Meslek,22233.43,Evli,1116,2023-10-09
C01294,Kelâmi Erinçer Duran Gül,37,Erkek,Samsun,Lisans,Ücretli Çalışan,22828.5,Bekar,1543,2015-01-05
C01295,Aral Vefia Alemdar,18,Erkek,Antalya,Lise,İşveren,13351.14,Bekar,1283,2025-05-03
C01296,Vacibe Tüzenur Dumanlı Soylu,46,Erkek,Gaziantep,Ön Lisans,Ücretli Çalışan,8000.0,Boşanmış,1339,2024-06-12
C01297,Gazel Tunahan Akar,41,Erkek,İstanbul,Lisans,Serbest Meslek,29211.72,Bekar,1673,2018-05-16
C01298,Vacibe Çorlu,46,Kadın,Gaziantep,Lisans,Ücretli Çalışan,13905.32,Boşanmış,902,2024-11-06
C01299,Börteçin Önel Duran Duran,35,Erkek,Mersin,Yüksek Lisans,Ücretli Çalışan,31280.0,Boşanmış,1848,2023-06-11
C01300,Tecimer Erdoğan,48,Erkek,İstanbul,Doktora,Serbest Meslek,24178.12,Boşanmış,1594,2017-05-12
C01301,Tınal Şener,33,Erkek,İstanbul,Lisans,Ücretli Çalışan,18797.38,Bekar,1900,2021-10-29
C01302,Uygun Şafak,28,Kadın,Antalya,Ön Lisans,Ücretli Çalışan,41218.83,Dul,1419,2023-07-21
C01303,Diken Safet Karadeniz Sezer,55,Kadın,Konya,Lisans,Ücretli Çalışan,10582.25,Bekar,1526,2021-01-15
C01304,Dr. Benek Feden Yıldırım,31,Erkek,Antalya,Ön Lisans,Ücretli Çalışan,10542.08,Dul,1434,2024-04-12
C01305,Doç. Müret Aydar Çorlu Erdoğan,52,Erkek,İstanbul,Lisans,Serbest Meslek,13626.56,Bekar,1005,2016-05-26
C01306,Cavit Özlü Eraslan,38,Kadın,Ankara,Lise,Ücretli Çalışan,19161.42,Bekar,1637,2023-07-04
C01307,Sevdi Alemdar,51,Erkek,İstanbul,Lisans,Ücretli Çalışan,19404.56,Boşanmış,1900,2024-01-25
C01308,Çev. Köktaş Kerman Dumanlı,42,Kadın,Denizli,Yüksek Lisans,Serbest Meslek,17053.45,Bekar,1097,2018-02-23
C01309,Saygın Hayrioğlu Yıldırım,36,Kadın,İstanbul,Doktora,Ücretli Çalışan,17130.67,Dul,1740,2016-03-30
C01310,Durgadin Duran Yılmaz,45,Erkek,İstanbul,Lise,Emekli,11722.72,Evli,1383,2015-09-25
C01311,Çelem Korutürk,48,Kadın,İstanbul,Yüksek Lisans,Serbest Meslek,39640.8,Evli,1721,2024-11-17
C01312,Vezat Şemsettin Erdoğan,49,Erkek,İstanbul,Lisans,Ücretli Çalışan,20476.61,Boşanmış,1597,2022-08-20
C01313,Turcein Deha Arslan Çetin,54,Erkek,İstanbul,Ön Lisans,Serbest Meslek,10940.76,Bekar,1292,2024-07-29
C01314,Şemsinisa Birben Arslan,30,Erkek,Kayseri,Ön Lisans,Emekli,23638.19,Bekar,1767,2022-08-17
C01315,Öğr. Peren Asu Güçlü Aksu,32,Erkek,Ankara,Lisans,Ücretli Çalışan,8000.0,Evli,1276,2015-07-12
C01316,Uz. Çakar Kiramettin Çetin,50,Erkek,İzmir,Lise,Ücretli Çalışan,25385.5,Dul,1607,2017-03-08
C01317,Evrim Meleknur Tarhan,36,Kadın,Trabzon,Lise,Ücretli Çalışan,11208.59,Dul,1508,2015-11-01
C01318,Aksoy Çağlar Bilge Durmuş,29,Kadın,İstanbul,Lise,Emekli,53254.82,Bekar,1602,2015-04-25
C01319,Baytal Türk,33,Kadın,Bursa,Lisans,Ücretli Çalışan,15136.69,Boşanmış,1476,2024-06-04
C01320,Serol Tevetoğlu,37,Kadın,İzmir,Yüksek Lisans,Ücretli Çalışan,32944.35,Bekar,1546,2024-03-19
C01321,Zelha Durmuş Akça,31,Kadın,Samsun,Lisans,Ücretli Çalışan,46662.6,Dul,1512,2023-07-27
C01322,Göknur Bilir,49,Erkek,Bursa,Lise,Ücretli Çalışan,15158.22,Bekar,1590,2025-04-12
C01323,Gülüs Risalet Akçay Şensoy,43,Erkek,Mersin,Lisans,Ücretli Çalışan,8515.62,Evli,1883,2015-09-11
C01324,Boztaş Akçay,55,Erkek,İstanbul,Lisans,Emekli,16668.27,Dul,1184,2015-09-27
C01325,Yrd. Doç. İyiyürek Erginel Akar,44,Kadın,İzmir,Lise,Ücretli Çalışan,20723.3,Dul,1588,2019-07-04
C01326,Cemalettin Ufukay Sezgin Durdu,42,Erkek,İstanbul,Lisans,Ücretli Çalışan,25029.45,Bekar,1861,2020-02-01
C01327,Şerafeddin Çavuldur İhsanoğlu,46,Erkek,Kayseri,Lisans,Ücretli Çalışan,12427.35,Boşanmış,1720,2022-04-20
C01328,Dr. Zülfüye Benice Arslan Ülker,59,Kadın,İzmir,Lise,Emekli,82324.62,Evli,1179,2016-03-18
C01329,Erensoy Sakarya,42,Kadın,Bursa,Lisans,Ücretli Çalışan,8000.0,Evli,1518,2022-02-23
C01330,Yoruç Zengin,33,Erkek,Ankara,Lisans,Ücretli Çalışan,47360.82,Dul,1306,2017-01-31
C01331,Okt. Nesfe Yaman Ülker,19,Kadın,İstanbul,Lise,Ücretli Çalışan,16121.86,Dul,926,2020-10-02
C01332,Dr. Fenni Tayaydın Erdoğan,49,Erkek,Ankara,Yüksek Lisans,İşsiz,8000.0,Evli,1107,2016-08-26
C01333,Gülşahin Soylu,18,Erkek,İstanbul,Doktora,Ücretli Çalışan,17255.15,Evli,1830,2015-08-23
C01334,Okt. Şüküfe Meryeme Sezer Zengin,44,Kadın,Ankara,Lise,Ücretli Çalışan,13513.28,Evli,1372,2022-03-08
C01335,Selâtin Durdu,40,Kadın,Ankara,Lisans,Emekli,24653.73,Dul,1118,2021-09-22
C01336,Misra Samahat Aksu Yılmaz,47,Erkek,Bursa,Ön Lisans,Serbest Meslek,8000.0,Evli,1222,2016-03-05
C01337,Hinet Çetin,34,Kadın,İzmir,Yüksek Lisans,Ücretli Çalışan,26502.57,Evli,1505,2022-10-10
C01338,Doç. Zeynelabidin Tiğin Şafak,23,Kadın,İstanbul,Lisans,Ücretli Çalışan,12794.28,Boşanmış,1349,2024-01-20
C01339,Nevgin Yaman,39,Kadın,Ankara,Lisans,Serbest Meslek,15358.04,Bekar,1379,2019-01-26
C01340,Süheyda Ertaş,48,Erkek,İstanbul,Lise,Ücretli Çalışan,15788.52,Boşanmış,1477,2019-12-09
C01341,Okt. Merva Tagangül Durmuş Sakarya,66,Erkek,İstanbul,İlkokul,Ücretli Çalışan,10502.23,Evli,917,2018-03-09
C01342,Dr. Tamaydın Çorlu,49,Erkek,Adana,Lise,Ücretli Çalışan,14685.42,Evli,1300,2017-01-01
C01343,Esengün Akçay,30,Kadın,Kayseri,Yüksek Lisans,Ücretli Çalışan,17731.36,Bekar,1899,2024-04-28
C01344,Ersel Gül,49,Erkek,Antalya,Yüksek Lisans,Serbest Meslek,29377.98,Boşanmış,1145,2017-05-11
C01345,Yunt Erdoğan,26,Kadın,Ankara,Ön Lisans,Ücretli Çalışan,8000.0,Evli,1177,2020-11-28
C01346,Şendoğan Zorlu,51,Erkek,Kayseri,Lise,İşsiz,25150.32,Evli,1164,2024-11-24
C01347,Üstün Zengin,39,Kadın,İstanbul,Ön Lisans,Emekli,14617.89,Boşanmış,1391,2018-07-26
C01348,İrfan Bilir Çamurcuoğlu,49,Kadın,Eskişehir,Lisans,Serbest Meslek,9632.05,Evli,1454,2024-07-31
C01349,Savak Erkılıç Duran,51,Kadın,Ankara,Lise,Ücretli Çalışan,16534.51,Boşanmış,1675,2024-10-15
C01350,Dr. Faize Arsoy Gülen,73,Erkek,İstanbul,Lise,Ücretli Çalışan,19016.19,Dul,1598,2023-11-14
C01351,Prof. Soyselçuk Yümun Akdeniz,31,Kadın,İstanbul,Ön Lisans,Serbest Meslek,21624.09,Boşanmış,1615,2020-08-04
C01352,Enfes Sezen Zorlu,42,Kadın,Ankara,Ön Lisans,Ücretli Çalışan,12596.03,Dul,1431,2023-01-10
C01353,Koray Arsoy,57,Erkek,İstanbul,Ön Lisans,İşsiz,24388.97,Bekar,1460,2017-04-28
C01354,Törel Yüksel,37,Kadın,İzmir,Lise,Ücretli Çalışan,27929.96,Evli,1569,2018-06-07
C01355,Prof. Oğuzman Yaman,28,Erkek,Bursa,Yüksek Lisans,Ücretli Çalışan,23001.95,Boşanmış,1252,2017-11-08
C01356,Uz. Gül Özgün Akça Durdu,32,Kadın,Adana,Lise,Serbest Meslek,21702.83,Boşanmış,1574,2017-07-31
C01357,Zahid Gül,25,Erkek,İzmir,Lise,Serbest Meslek,32025.69,Dul,1643,2020-03-30
C01358,Okt. Ayhan Bilgin İnönü,31,Erkek,Gaziantep,Lise,Ücretli Çalışan,9977.49,Dul,1343,2015-04-12
C01359,Öğr. Ballı Eraslan Arsoy,34,Kadın,İstanbul,Lise,Ücretli Çalışan,20971.36,Bekar,1409,2018-04-21
C01360,Bay Türkmen Dilder Fırat,18,Kadın,Konya,Yüksek Lisans,İşveren,16734.77,Bekar,1343,2016-04-30
C01361,Oguş Simten Çamurcuoğlu Ertaş,47,Kadın,İzmir,Lise,Ücretli Çalışan,14556.75,Boşanmış,1799,2017-10-21
C01362,Akçabay Toy Hayrioğlu,18,Erkek,İstanbul,Lisans,Ücretli Çalışan,35955.07,Evli,1363,2024-08-03
C01363,Yahşikan Ramadan Şener Karadeniz,50,Erkek,İstanbul,Lise,İşveren,20659.09,Boşanmış,1784,2023-10-13
C01364,Kandef Zengin,35,Erkek,Gaziantep,Lisans,İşsiz,12156.52,Bekar,1455,2020-04-17
C01365,Öğr. Tunçboğa Kısakürek,38,Kadın,Kayseri,Lise,Serbest Meslek,22019.89,Evli,1808,2020-04-27
C01366,İmrihan Besey Fırat Eraslan,27,Erkek,Adana,Ön Lisans,Ücretli Çalışan,26055.15,Bekar,1352,2018-07-06
C01367,Habibe Fırat Gülen,38,Erkek,Konya,Lisans,İşveren,20589.27,Evli,1124,2019-12-02
C01368,Nazi Tagangül Çetin Güçlü,30,Kadın,Ankara,Lisans,Ücretli Çalışan,36606.56,Evli,1721,2018-06-05
C01369,Ongay Akgündüz,39,Kadın,İzmir,Lisans,Emekli,22234.61,Boşanmış,1386,2018-10-23
C01370,Meşhur Aksu,56,Erkek,Antalya,Ön Lisans,Ücretli Çalışan,18212.1,Boşanmış,1557,2018-08-28
C01371,Dr. Oğuzman Toktuğ Aslan,53,Kadın,Eskişehir,Lise,Serbest Meslek,14047.26,Boşanmış,1769,2021-05-16
C01372,Biltaş Akçay,21,Erkek,Denizli,Lise,Serbest Meslek,41495.45,Dul,1326,2015-09-18
C01373,Okt. Sıylıhan Demirel,37,Kadın,İzmir,Lise,Ücretli Çalışan,8514.24,Dul,1266,2022-03-02
C01374,Tuğrulhan Efser Seven Sezgin,27,Kadın,İstanbul,Lisans,Emekli,15162.18,Evli,1425,2015-05-12
C01375,Dilsitan Güçlü,51,Erkek,İstanbul,Lise,İşveren,21882.04,Dul,1576,2018-03-08
C01376,Öğr. Gülözge Zengin Aksu,26,Erkek,Antalya,Lise,Ücretli Çalışan,13408.72,Bekar,1829,2019-02-18
C01377,Bayan Heva Aynilhayat Yaman,31,Kadın,Ankara,Yüksek Lisans,Ücretli Çalışan,41994.49,Dul,1439,2016-10-05
C01378,Uz. Tekiner Zorlu,40,Kadın,İzmir,Ön Lisans,İşsiz,32262.61,Bekar,1537,2019-05-13
C01379,Serol Bilender Yorulmaz,38,Kadın,İstanbul,Lise,İşsiz,16735.55,Dul,1206,2024-03-04
C01380,Çev. Celilay Fırat,44,Erkek,İstanbul,Lisans,Serbest Meslek,29764.95,Boşanmış,1501,2021-08-03
C01381,Şahıgül Durdu Şener,47,Erkek,İstanbul,İlkokul,Ücretli Çalışan,41658.55,Evli,1595,2019-12-31
C01382,Yelesen Gül,43,Erkek,Bursa,Lise,Ücretli Çalışan,10061.69,Boşanmış,722,2025-03-17
C01383,Binay Güngören Dumanlı,44,Erkek,İzmir,Lisans,Serbest Meslek,19097.81,Bekar,1371,2018-03-25
C01384,Av. Sümerya Aksu Bilgin,42,Erkek,Ankara,Lisans,Serbest Meslek,19395.93,Boşanmış,1781,2019-05-21
C01385,Yrd. Doç. Evde İldeş Alemdar,41,Kadın,Ankara,Lise,Serbest Meslek,14241.06,Dul,1627,2020-02-19
C01386,Yrd. Doç. Tuğcan Zorlu,37,Kadın,Antalya,Lise,Ücretli Çalışan,25259.09,Bekar,1380,2017-09-08
C01387,Fügen Gül,32,Kadın,İstanbul,Lisans,Emekli,20699.73,Boşanmış,1463,2022-06-23
C01388,Servinaz Tevetoğlu,45,Kadın,Mersin,Ön Lisans,Emekli,17660.92,Bekar,1000,2019-02-19
C01389,Efser Kısakürek,34,Kadın,İzmir,Lisans,Ücretli Çalışan,28487.43,Dul,1425,2020-01-22
C01390,Emine. Sakarya Yıldırım,37,Kadın,İzmir,Ön Lisans,Ücretli Çalışan,31066.01,Bekar,1322,2022-03-01
C01391,Razı Bilge,21,Erkek,Ankara,Lisans,Serbest Meslek,18540.56,Evli,1298,2019-06-13
C01392,Av. Fatigül Şelâle Sakarya,28,Erkek,İstanbul,Yüksek Lisans,Ücretli Çalışan,18417.93,Boşanmış,1622,2022-07-08
C01393,Öğr. Tanyolaç Tevetoğlu,39,Erkek,İzmir,Lise,Serbest Meslek,22882.82,Evli,1900,2023-01-01
C01394,Özdal Rüknettin Zorlu,35,Kadın,İzmir,Lise,İşsiz,22589.87,Evli,1092,2016-11-29
C01395,Aygutalp Nural Ülker Yaman,29,Kadın,İstanbul,Lise,İşveren,15318.12,Dul,1380,2016-11-20
C01396,Önsal Tarhan,44,Kadın,Antalya,Lise,Ücretli Çalışan,57358.95,Boşanmış,1320,2016-12-29
C01397,Arş. Gör. Sabır Niğmet Bilge,35,Kadın,Mersin,Lisans,Ücretli Çalışan,19372.21,Dul,1598,2022-10-24
C01398,Veis Rohat Şafak,43,Kadın,Ankara,Lise,Ücretli Çalışan,35519.71,Bekar,893,2021-09-16
C01399,Prof. Nural Özger Öcalan,18,Erkek,Konya,Yüksek Lisans,Ücretli Çalışan,15944.27,Boşanmış,1694,2025-03-11
C01400,Necilal Zengin Sezgin,21,Kadın,İstanbul,İlkokul,Ücretli Çalışan,8000.0,Bekar,1442,2018-10-12
C01401,Mazlum Bellisan Eraslan Güçlü,42,Kadın,İstanbul,Yüksek Lisans,İşveren,12202.62,Evli,1133,2023-02-13
C01402,Av. Atatöre Fehim Tevetoğlu,28,Erkek,İzmir,Lisans,Ücretli Çalışan,20946.79,Boşanmış,1343,2021-04-21
C01403,Çev. Güler Afife Demirel,45,Kadın,Eskişehir,Ön Lisans,Serbest Meslek,8000.0,Dul,1165,2016-05-09
C01404,Seyfullah Fırat,26,Kadın,Ankara,Lise,Ücretli Çalışan,17758.98,Dul,1365,2022-05-02
C01405,Rahmet Abdülahat Kısakürek Şensoy,49,Erkek,İstanbul,Lise,Ücretli Çalışan,8632.58,Boşanmış,1391,2022-04-16
